v,zct
80.17192078,0.00330447
-43.75098801,0.01281084
22.887043,0.02231689
-25.06863785,0.03182267
-0.26079005,0.04132804
-30.0570488,0.05083312
13.41041088,0.06033782
-6.52541924,0.06984232
-11.03111553,0.07934658
7.42863655,0.08885084
6.15545464,0.09835509
-24.35178566,0.10785956
20.79525757,0.11736421
-10.19651985,0.1268692
21.48255539,0.13637443
5.0471139,0.14587995
30.48193741,0.15538555
21.96324539,0.16489121
-41.35118103,0.17439665
66.28777313,0.18390182
-77.09291077,0.19340643
42.53671265,0.20291048
-32.94591522,0.2124138
11.55660915,0.22191648
-28.22065544,0.23141848
30.08525276,0.24092002
-8.90437794,0.25042114
6.50214052,0.25992221
11.93541241,0.26942322
7.42398071,0.27892455
-17.05060768,0.28842622
41.73693466,0.29792845
-5.07498121,0.30743113
18.00983047,0.31693438
20.58433151,0.32643804
27.95595169,0.33594212
-9.16806889,0.34544626
29.15740776,0.35495052
18.48822594,0.36445466
-24.41366005,0.37395865
60.14722824,0.38346231
-11.13826561,0.39296573
25.59737015,0.40246883
-25.64021683,0.41197178
33.66128159,0.42147449
-56.48132324,0.43097723
23.56428719,0.44048002
-13.7317934,0.44998306
-4.50751829,0.45948628
-26.133255,0.46898994
30.78550529,0.47849396
-30.43558121,0.48799852
15.89199924,0.49750343
21.0520649,0.50700885
15.43229294,0.5165146
0.38595578,0.52602065
53.03167343,0.53552681
3.92082477,0.54503322
9.60233688,0.55453962
28.86416245,0.56404614
11.57462502,0.57355243
14.21869183,0.58305871
-3.00296545,0.59256488
41.06191635,0.60207105
-35.30820465,0.61157709
41.86115646,0.62108332
-2.5552702,0.63058954
-5.60992098,0.64009613
-1.76460063,0.64960271
27.51264191,0.65910959
-36.83266449,0.66861659
46.43399048,0.67812371
-9.59403706,0.68763077
16.90634727,0.69713777
-11.70950699,0.70664454
25.21633911,0.71615112
-44.56783676,0.72565728
35.84456253,0.73516315
-31.17881584,0.74466884
6.36226511,0.75417441
9.46482277,0.76368004
0.65497774,0.77318603
14.96806717,0.78269243
-10.4303875,0.79219967
18.30132103,0.80170763
-12.11044216,0.81121653
21.65960884,0.82072622
-4.62053823,0.83023667
28.28853416,0.83974761
0.37165111,0.84925878
43.21517181,0.85876971
-13.14024258,0.86828035
19.97611237,0.87779003
-42.40662003,0.88729876
26.04047585,0.89680618
-70.57592773,0.90631223
39.92834091,0.9158169
-46.6945076,0.92532051
36.14732361,0.9348231
-29.65071487,0.94432521
59.72699356,0.95382696
-11.71038437,0.96332896
36.74312592,0.97283149
20.01909447,0.98233491
9.87621689,0.99183935
10.63659,1.00134504
34.08738327,1.0108521
-0.57076919,1.02036059
-2.49380064,1.02987003
12.14708138,1.03938031
-14.59702301,1.04889131
-12.47399616,1.05840242
-4.99745274,1.06791365
1.73282003,1.07742465
-26.76414299,1.08693492
46.79133606,1.09644485
-23.03494644,1.10595381
34.24446487,1.1154623
-8.16519165,1.1249702
44.27803421,1.13447773
-14.32611179,1.14398515
