v,zct
16.40028572,0.00575404
-5.89992762,0.01525526
21.39315033,0.02475626
-27.88085175,0.03425714
38.35826874,0.04375803
-8.68414021,0.05325907
-0.08569298,0.06276037
0.80807805,0.07226198
-13.2568388,0.08176395
-4.14780998,0.09126622
-15.60752487,0.10076872
33.16979599,0.1102713
1.35658062,0.11977381
3.51334453,0.12927604
33.0578537,0.13877785
-6.9021306,0.14827913
10.78780174,0.15777975
30.35582733,0.16727971
10.96465302,0.17677905
12.50969028,0.18627784
18.74894905,0.19577625
34.86118698,0.20527446
-25.64932632,0.21477263
43.59714508,0.22427094
-11.36902905,0.2337696
12.28290749,0.24326867
-24.47216034,0.25276831
12.15605545,0.26226848
-41.48498154,0.27176926
-15.26164913,0.28127059
25.32537842,0.29077241
-39.80735779,0.30027458
5.22733927,0.30977702
1.18789363,0.31927961
-19.53415298,0.32878223
-2.84068847,0.3382847
23.54741859,0.34778699
17.40080261,0.35728887
3.74552536,0.36679032
45.80721664,0.37629125
14.16376686,0.38579163
11.4827919,0.39529148
23.53736496,0.40479088
44.34375381,0.41428986
-19.34880066,0.42378861
33.11513901,0.43328729
8.38320255,0.4427861
-30.25380516,0.45228523
-15.86932755,0.46178493
0.69890386,0.47128522
-30.58389091,0.48078626
-9.08129692,0.49028811
11.9329834,0.49979073
2.42551613,0.50929397
-22.07268906,0.51879776
57.1587677,0.52830189
1.48343313,0.53780609
3.60821414,0.54731023
48.09062958,0.55681413
23.1324482,0.5663175
7.8612175,0.57582039
22.49447441,0.58532262
39.8068161,0.59482431
-62.79075241,0.60432541
28.38698006,0.61382616
-12.80280113,0.6233266
-47.92126846,0.63282675
1.4497633,0.64232695
6.548563,0.65182716
-29.90759087,0.6613276
16.30474281,0.67082816
33.53874588,0.68032914
-6.4769721,0.68983042
5.37693071,0.69933194
67.16008759,0.70883381
-25.81119728,0.71833593
41.78895569,0.7278384
36.40156937,0.73734117
0.5215801,0.74684411
16.61377716,0.7563473
22.56599808,0.76585054
16.13295174,0.77535403
-50.21507263,0.78485751
52.0526123,0.794361
-45.13219833,0.80386442
2.22160745,0.81336761
28.30479622,0.82287061
0.09689379,0.83237326
-2.46762037,0.84187567
21.64840889,0.85137779
5.35027838,0.86087966
-11.61456966,0.87038136
19.92827415,0.87988287
20.81853485,0.88938445
-18.41656876,0.89888602
47.63463593,0.90838778
0.59391308,0.91788977
8.64966011,0.92739189
-6.11112404,0.93689436
20.81057358,0.94639695
-5.27288485,0.95589978
-27.96877098,0.96540266
43.6097641,0.97490561
-66.58000183,0.98440862
4.67741966,0.9939115
-11.58373356,1.00341439
-1.61487401,1.01291716
-18.331213,1.02241993
31.46477509,1.03192258
24.9728241,1.04142535
-30.9557457,1.05092812
86.89342499,1.06043077
-24.10347748,1.06993353
16.04813576,1.0794363
24.86506653,1.08893883
11.15871048,1.09844136
0.04588285,1.10794365
0.64370948,1.11744571
30.70264626,1.1269474
-34.02922058,1.13644898
9.04647923,1.14595032
37.92670059,1.15545142
-63.89228058,1.16495252
61.13809586,1.17445374
-19.22484779,1.18395495
24.3043499,1.19345617
-14.21741009,1.20295775
36.8493309,1.21245944
-5.75485706,1.22196126
-15.4648838,1.23146319
54.17280579,1.24096525
-22.14718246,1.25046706
4.43417311,1.25996876
9.83478737,1.26947033
0.18521829,1.27897191
-22.07977486,1.28847325
20.56820488,1.29797447
15.47831154,1.30747569
-37.30532455,1.3169769
23.93189049,1.32647812
26.65395737,1.33597934
-47.19247437,1.34548092
65.46875763,1.35498238
-10.97598839,1.36448371
32.06374741,1.37398529
-16.50865173,1.38348651
66.8421402,1.39298773
-33.72619247,1.40248883
25.06620789,1.41198993
31.75275803,1.42149103
-3.22590208,1.43099213
-18.63363457,1.4404937
20.842556,1.44999552
-45.02666855,1.45949769
-33.65500641,1.46900046
3.91697884,1.47850335
-27.19524002,1.48800671
-9.80772972,1.49751008
-4.23147869,1.50701344
28.48319817,1.51651633
-32.18668747,1.52601862
42.66457748,1.53552043
2.68326974,1.54502141
10.35636711,1.55452156
10.66789818,1.56402111
68.82489014,1.5735203
-26.09681892,1.58301914
65.42638397,1.59251797
-7.49415445,1.60201716
15.71919632,1.61151671
-26.41320801,1.62101698
33.47437668,1.63051784
-33.75500488,1.64001954
-2.84446716,1.64952159
33.20872879,1.65902412
-19.25811386,1.66852689
13.17674637,1.67802966
11.28164959,1.68753231
4.13890362,1.69703472
-11.94006824,1.70653701
40.10046768,1.71603894
6.28514147,1.72554064
14.05830383,1.73504245
45.11168671,1.74454391
25.35398865,1.75404549
-18.06515884,1.76354694
59.39427567,1.7730484
-19.99277878,1.78254974
7.0171752,1.79205072
11.78555107,1.80155158
17.69458771,1.81105196
-34.24784088,1.82055199
25.55310631,1.8300519
-36.94183731,1.83955157
-3.99531698,1.84905136
-30.63105583,1.85855138
37.43602371,1.86805201
-32.61521912,1.87755322
7.90784264,1.88705504
42.76801682,1.89655781
-19.47389793,1.90606093
23.27495575,1.91556454
26.19425201,1.92506826
21.75582695,1.93457186
-20.94646835,1.94407487
77.2769165,1.95357716
-12.51360416,1.96307874
5.07005548,1.97257936
19.01749802,1.98207915
0.44391662,1.99157858
-45.59521103,2.00107789
13.36979198,2.01057696
-14.27415562,2.02007699
-32.38816833,2.02957773
0.91718477,2.03907919
27.14429665,2.04858184
-32.07980728,2.05808544
24.88578033,2.06758976
22.20723343,2.07709479
-7.45609903,2.08660007
9.48843956,2.0961051
36.17195129,2.10560989
10.75284958,2.11511421
-11.75188065,2.12461805
52.09134293,2.13412118
-24.64233208,2.14362383
-16.86869621,2.153126
9.79146862,2.16262817
-22.3190403,2.17212987
-29.08325195,2.1816318
26.70125771,2.19113374
27.07979012,2.20063591
-32.00322342,2.21013832
53.49144745,2.21964025
15.56582546,2.22914243
-18.37446404,2.23864436
38.86284637,2.24814606
36.2434082,2.25764775
-6.8423481,2.26714969
37.45450974,2.2766521
56.87496948,2.28615451
-26.59268951,2.29565763
22.65850639,2.30516148
2.45635223,2.31466579
-29.87641907,2.32417083
-34.03671265,2.3336761
11.18131447,2.34318161
-32.78498459,2.35268688
-39.7790184,2.36219168
24.88578033,2.37169552
-23.80652237,2.38119864
-18.00888634,2.39070082
34.06552124,2.40020204
-8.44561672,2.40970302
16.62052345,2.41920352
20.506464,2.42870402
31.26100159,2.438205
-19.61822701,2.44770694
20.18265343,2.45720983
25.85174942,2.46671367
-32.92722321,2.47621894
32.3814888,2.48572493
-10.40913296,2.49523139
-17.24520493,2.50473809
-10.27850151,2.51424456
10.21325397,2.52375054
-8.42611599,2.53325558
-4.91128731,2.54275966
51.43670273,2.55226254
-9.33898258,2.56176448
22.48428535,2.5712657
48.70013046,2.5807662
4.38080072,2.5902667
29.81056213,2.59976721
30.83327866,2.60926867
44.65515137,2.61877036
-22.31721878,2.62827301
55.36684036,2.63777661
-20.07644844,2.64728093
-19.41101074,2.65678573
14.49729538,2.666291
-28.33138084,2.67579675
-4.94671154,2.68530226
-21.03715324,2.69480729
30.12054253,2.70431209
-22.80506134,2.7138164
21.17378998,2.72332001
19.05609322,2.73282313
-16.09624481,2.74232602
5.04097366,2.75182819
34.24945831,2.76132989
-18.92573357,2.77083158
18.96689224,2.78033328
34.23704529,2.78983474
-4.84441996,2.79933643
9.42690277,2.80883884
24.24740219,2.81834102
-26.03872299,2.82784367
-12.27190971,2.83734679
-4.63187408,2.84685016
8.10095501,2.856354
-34.16659927,2.86585832
63.01234055,2.87536287
-16.49400902,2.88486743
8.11289883,2.89437199
27.63659286,2.90387654
-10.06966686,2.9133811
-12.99827576,2.92288518
6.97297955,2.9323895
18.76642418,2.94189334
-28.51896095,2.9513967
43.45888901,2.96089983
2.17889571,2.97040296
-19.46343994,2.97990584
14.72117615,2.98940873
-12.7423439,2.99891162
-31.58987236,3.00841451
15.16502571,3.01791763
-13.13005352,3.027421
11.42732716,3.03692436
-0.9115169,3.0464282
50.33969879,3.05593228
-9.4677248,3.06543684
36.10488129,3.0749414
12.70793152,3.08444619
5.41964245,3.09395099
6.1611228,3.10345626
16.9007473,3.11296129
-7.36905622,3.12246633
30.02722359,3.1319716
16.45817947,3.14147615
31.88817978,3.15098047
-20.06531525,3.16048455
7.701437,3.16998816
-1.65090561,3.17949104
-26.50382614,3.18899369
5.01324177,3.19849634
1.77222526,3.20799828
0.68689334,3.21749997
0.06585539,3.22700167
43.6097641,3.2365036
-22.86153793,3.24600577
23.61361122,3.25550818
12.56333256,3.26501155
-0.90611893,3.27451539
-11.25918007,3.28401971
51.64918137,3.29352474
-16.24428558,3.30303025
35.51974106,3.31253624
8.00986481,3.32204223
33.64690781,3.33154869
-29.25861931,3.34105468
29.31354332,3.35056043
-3.93863821,3.36006546
-20.21254539,3.36956978
37.46004486,3.37907338
8.14413929,3.38857603
-19.99338722,3.3980782
18.30111885,3.40757942
-15.3724432,3.41708016
-7.44003963,3.42658067
-2.82759833,3.43608117
6.84417009,3.44558215
11.00162888,3.45508337
-29.6427536,3.46458578
50.19854355,3.47408891
-58.45441818,3.48359299
24.49031067,3.49309802
-22.69689941,3.50260377
19.5958252,3.51211023
-30.83935165,3.52161694
29.46354103,3.53112411
-7.4619689,3.54063058
-9.75894547,3.55013657
22.92381668,3.55964136
20.38602257,3.56914544
5.54588747,3.57864809
35.00429916,3.58814979
20.80200386,3.59765077
3.62332845,3.60715032
2.03186822,3.61664963
11.89236355,3.62614846
-40.08731079,3.63564754
-36.43955612,3.64514685
11.03914452,3.65464687
-66.46218872,3.66414762
35.57513809,3.67364907
-25.63913727,3.68315172
29.63722038,3.69265509
-15.08412361,3.70215917
63.81447983,3.71166396
-5.24306059,3.72116947
49.4569931,3.73067522
35.65401459,3.74018073
52.37696457,3.749686
11.51801395,3.75919104
58.05760193,3.76869559
12.06233215,3.77819943
-2.81390095,3.7877028
20.86205673,3.79720521
-10.01049137,3.80670691
-33.78773117,3.81620812
8.53724766,3.8257091
-18.14491463,3.83520985
-14.40040112,3.84471035
12.94078636,3.85421157
2.47774172,3.86371279
-4.9342289,3.87321448
1.91027868,3.88271689
26.29951286,3.89221978
2.71295881,3.90172338
31.41018677,3.91122723
37.01187515,3.92073202
13.94494629,3.93023634
18.67560387,3.9397409
35.85846329,3.94924498
-22.18422508,3.95874882
10.89900017,3.96825218
-19.41499329,3.97775507
2.26641059,3.98725748
-33.52788544,3.99675941
21.70515442,4.0062604
-21.28026581,4.01576185
-9.28007698,4.02526331
16.78684998,4.03476477
6.00282669,4.04426622
-2.5075655,4.05376816
39.83637238,4.06327009
15.9075861,4.07277298
31.61605263,4.08227587
28.40776253,4.09177923
39.16560364,4.10128307
-23.4100399,4.11078691
-2.05838585,4.12029076
-6.60038376,4.1297946
-45.2220726,4.13929844
-7.81776381,4.14880276
-20.59350777,4.1583066
-4.46244478,4.16780949
-36.98184967,4.17731285
30.53962708,4.18681526
-24.76398849,4.1963172
5.92408371,4.20581913
9.82365417,4.21532059
39.26742554,4.22482204
-9.0534296,4.2343235
65.66909027,4.24382448
23.74113846,4.25332594
13.70048523,4.2628274
26.82237434,4.27232933
42.3989296,4.28183174
-40.63250732,4.29133463
23.14999199,4.30083752
-0.99903166,4.31034088
-24.84907532,4.31984472
-12.81285477,4.32934856
32.28432465,4.33885241
-49.93883133,4.34835625
-11.25985527,4.35786009
19.00636482,4.36736393
-41.79496384,4.37686729
1.04403734,4.38637066
24.51001358,4.39587355
-3.51159024,4.40537596
-17.43669891,4.41487885
69.2024765,4.42438078
-23.52832222,4.43388224
28.55344009,4.44338322
18.86642265,4.45288372
35.18351364,4.46238422
-26.75942039,4.47188473
41.86257172,4.48138475
-6.30801535,4.49088526
