v,zct
64.0186615,0.00925105
24.30731964,0.01874559
-15.53633976,0.02824127
37.11484528,0.03773822
45.89553833,0.04723625
-37.30714798,0.05673535
22.68401146,0.06623521
35.94435883,0.07573575
-51.00743103,0.08523665
1.17945921,0.09473782
27.63780785,0.10423898
-39.39313126,0.11374011
-16.35379601,0.12324099
66.5963974,0.13274163
-17.43959999,0.14224185
15.59187126,0.15174167
72.36373901,0.16124088
4.83139706,0.17073947
-10.90250874,0.18023725
53.62005234,0.18973418
2.16344404,0.19923009
-22.61073303,0.20872502
33.29084396,0.21821886
1.25907946,0.2277118
-48.48549271,0.23720384
30.48193741,0.24669529
0.67042947,0.25618634
-50.94346237,0.2656773
27.30589867,0.27516836
4.47263384,0.28465995
-21.43201637,0.29415214
21.65441322,0.30364522
27.95122719,0.31313914
-7.62127733,0.32263398
-3.64053464,0.3321296
62.52180099,0.3416259
-49.89969635,0.35112259
12.17838955,0.36061949
13.08444023,0.37011626
-25.36572838,0.37961274
-17.85747147,0.38910857
21.49287796,0.39860359
-17.07213211,0.40809759
-53.69346619,0.41759053
33.40447235,0.42708218
-17.89775467,0.43657279
-20.18467712,0.4460623
47.92511368,0.455551
27.29193115,0.46503901
-33.72302246,0.47452679
74.39074707,0.48401454
-2.54292226,0.49350274
8.35891151,0.50299156
12.07157707,0.51248145
46.6193428,0.52197254
-18.79287529,0.53146482
16.31425667,0.54095817
41.78477478,0.55045259
-55.98963165,0.55994755
-5.07626295,0.56944275
12.49882698,0.57893765
-38.74645233,0.58843184
-9.42332649,0.59792483
55.59949493,0.60741639
10.00340652,0.61690629
8.25850868,0.62639457
55.55374527,0.6358813
-2.5761199,0.64536691
-33.28403091,0.65485168
47.77417374,0.66433609
-6.53985882,0.67382067
-20.05539513,0.68330586
43.58985901,0.69279194
9.64504814,0.70227927
-45.39609146,0.71176785
5.38462305,0.72125781
5.18833876,0.73074889
-50.6349678,0.74024099
24.33100319,0.74973369
53.42161179,0.75922686
-19.08213997,0.76872003
71.49776459,0.77821308
39.80040741,0.78770578
-4.36872244,0.79719794
17.56591415,0.80668938
22.90276337,0.81618011
-15.89287663,0.82567006
-14.73615551,0.83515924
23.62143898,0.84464765
-18.49713326,0.85413545
-20.12806702,0.86362249
12.68229103,0.8731091
-12.96966648,0.88259518
-49.74133301,0.89208114
30.0845108,0.90156686
-16.54117393,0.91105276
18.68572426,0.9205389
1.88396347,0.93002552
71.95349121,0.93951273
-38.57128525,0.94900066
53.17876816,0.9584893
4.02804232,0.9679786
0.48473886,0.97746849
-11.18408108,0.98695874
51.44581223,0.99644923
-12.73917198,1.00593984
1.84138691,1.01543021
41.33761978,1.02492034
-11.85417271,1.03441012
-19.72497177,1.04389942
35.79240417,1.05338836
-5.43293476,1.06287694
-26.82804298,1.07236516
39.27936554,1.08185351
6.63567305,1.09134161
-19.99318314,1.10082984
12.67378902,1.11031818
36.38402557,1.11980689
-58.27952576,1.12929571
42.91018677,1.13878489
14.09467316,1.14827442
-15.57635212,1.1577642
-3.32765412,1.16725445
36.28551102,1.17674482
-44.19821167,1.18623555
-11.11383915,1.19572651
43.08899307,1.20521784
-21.40839958,1.21470916
-5.54190683,1.22420049
74.38939667,1.23369193
-14.75727558,1.24318302
4.13863325,1.2526741
39.96511459,1.26216471
6.82230806,1.27165484
-40.31456375,1.28114462
51.13428116,1.29063416
-16.19509506,1.3001231
-25.69264412,1.30961204
25.50162315,1.31910074
36.77470398,1.3285898
-49.07683945,1.33807909
59.01142502,1.34756875
7.34598017,1.35705888
-19.85351181,1.36654973
33.20582581,1.37604117
48.4072876,1.38553309
-11.87535954,1.39502549
20.28251648,1.40451837
62.19738007,1.41401136
-38.56595612,1.42350471
14.79000092,1.43299806
22.75924492,1.44249141
-15.88633156,1.45198476
-16.79676819,1.46147799
72.45921326,1.47097147
-24.8706665,1.48046482
2.35797381,1.48995805
20.97716904,1.4994514
-14.37496376,1.50894499
-46.2490387,1.51843846
34.97494888,1.52793193
-9.94038582,1.5374254
-28.35148811,1.54691887
48.1706543,1.5564127
-6.6617856,1.56590629
-4.94495726,1.57539999
14.02362251,1.58489394
21.04633141,1.59438837
-25.77354622,1.60388291
31.29568291,1.61337781
23.84666824,1.62287319
16.77308464,1.63236916
-7.01332951,1.64186549
63.41422272,1.6513623
-45.62915039,1.66085911
19.96464157,1.67035627
1.83902526,1.67985332
-13.11790848,1.68935025
-20.32084084,1.69884682
30.11278343,1.70834303
0.13042876,1.71783888
-24.41082573,1.72733438
39.2543335,1.7368294
2.40500379,1.7463243
-32.07103729,1.75581908
42.23091507,1.76531398
-6.90138865,1.77480936
-22.77301025,1.78430498
38.06934357,1.79380131
8.50081062,1.80329823
1.49814272,1.81279588
3.89322758,1.82229412
39.97611237,1.83179283
-60.14837265,1.8412919
15.1365509,1.85079122
0.98196054,1.86029053
-21.30874062,1.8697896
-7.81297302,1.87928855
32.01428986,1.88878703
-17.32563591,1.89828527
-6.11895084,1.90778303
43.9930191,1.91728055
-4.2955122,1.92677772
-15.74895287,1.93627489
45.44966507,1.94577193
8.79864502,1.95526898
-22.47180367,1.96476579
38.4859314,1.97426271
19.80884361,1.98375952
-35.2953186,1.99325609
46.99288177,2.00275254
15.08392143,2.01224899
-34.4913559,2.0217452
16.39853287,2.03124142
29.91757774,2.04073787
-30.07803345,2.05023479
18.09235191,2.05973196
46.74700546,2.06922984
-20.63230515,2.0787282
17.85443497,2.08822727
56.0436821,2.09772682
-4.4525938,2.10722661
6.94329023,2.1167264
45.95842743,2.12622571
-4.82991266,2.13572431
-22.04806137,2.14522171
29.68121338,2.15471768
-1.85130572,2.16421199
-31.25654793,2.17370486
32.57439804,2.18319631
30.33713531,2.1926868
-31.65788841,2.20217705
30.83692169,2.21166706
40.42879868,2.22115779
-35.51467896,2.23064971
38.92728424,2.24014306
49.10504532,2.24963808
-13.80878258,2.25913501
13.77585506,2.26863337
69.3835144,2.27813339
-51.8318367,2.28763437
-7.57073832,2.29713583
7.52343845,2.30663729
-60.5017395,2.31613874
-40.47420883,2.32563901
13.72066021,2.33513808
-26.69316101,2.34463596
-36.6631012,2.35413218
47.28160858,2.36362696
-6.82284784,2.37312031
-10.14638615,2.38261247
55.84571075,2.39210367
30.84549141,2.40159392
-4.47513008,2.4110837
70.31790161,2.420573
33.76944351,2.43006206
-0.6642893,2.43955159
20.88540268,2.44904137
45.22409821,2.45853209
-65.7127533,2.46802354
53.50426483,2.4775157
-13.82423401,2.48700953
-5.67746353,2.49650383
-30.09976006,2.50599909
30.49448776,2.51549459
-36.95850372,2.52499056
-26.16253853,2.53448606
37.11376572,2.54398108
-15.3138752,2.5534749
-2.65007234,2.5629673
80.1364975,2.57245827
-0.87481058,2.58194757
1.95069611,2.59143496
58.48667145,2.60092115
-24.07662392,2.61040616
-16.63138771,2.61989069
3.12158608,2.62937474
10.32971478,2.63885927
-70.17593384,2.64834428
51.20398331,2.65783024
-31.23138046,2.66731691
-26.99598694,2.67680454
7.88827467,2.68629313
5.90181732,2.69578242
-45.43218994,2.7052722
51.18374252,2.71476221
17.05155373,2.72425246
16.72591972,2.73374248
25.646492,2.74323273
60.24945068,2.75272226
-7.613585,2.76221132
24.58740807,2.77170014
31.18117905,2.78118825
-4.70764828,2.79067612
1.3837055,2.80016303
32.84301376,2.80964947
-14.77677536,2.81913519
-32.54356003,2.82861996
7.23849249,2.83810425
-9.50544262,2.84758759
-54.76671982,2.85707045
26.79471016,2.86655307
24.37958527,2.87603545
-54.87272263,2.88551784
75.49140167,2.8950007
5.93636417,2.90448427
11.01640606,2.91396832
13.17505932,2.92345357
74.572258,2.93293953
-59.72800446,2.94242597
37.2829895,2.95191288
22.89837837,2.96140003
-47.83618164,2.97088695
-9.94348907,2.98037386
28.7132206,2.9898603
-42.41917038,2.99934602
-28.15857697,3.00883126
54.81793213,3.01831555
-53.65277863,3.02779913
-4.47411823,3.03728223
33.36230087,3.04676485
21.57310677,3.056247
-38.49045181,3.0657289
106.61785126,3.07521081
-1.84806693,3.08469248
33.61614227,3.09417462
35.68532181,3.10365629
61.65272522,3.11313844
-64.60379791,3.12262058
42.06411743,3.1321032
2.52396178,3.14158654
-50.89886093,3.15107036
