v,zct
16.93677902,0.00872749
14.41659546,0.01822058
-5.92968416,0.02771395
13.45723915,0.03720769
-19.46809578,0.04670176
8.55256367,0.05619615
-44.48039246,0.0656907
22.02161026,0.07518531
-49.73667526,0.08467977
15.80563164,0.09417393
26.51583672,0.10366757
-2.32922959,0.11316063
36.46749115,0.12265299
-2.06621289,0.13214467
36.89190674,0.14163569
-27.55757904,0.15112619
31.19581985,0.16061631
-31.63555336,0.17010626
10.56668663,0.1795962
-17.57805824,0.18908638
32.49315643,0.19857691
-18.71359253,0.20806798
19.92847633,0.21755962
-24.76425934,0.22705194
7.01811981,0.23654486
-40.77184296,0.24603838
21.44227219,0.25553235
-31.05115509,0.26502672
1.87444961,0.27452126
13.55480766,0.28401595
-7.74718523,0.29351059
27.56149292,0.30300504
-10.55892658,0.3124992
51.51828003,0.32199302
-12.43965149,0.33148643
58.62303925,0.34097943
11.09062862,0.350472
33.30872726,0.35996422
5.98440647,0.36945623
35.78552246,0.37894815
-19.97746277,0.38844001
23.2959404,0.39793202
-24.22655296,0.40742421
-7.19868231,0.41691673
-12.47925949,0.42640954
-10.64320278,0.43590277
13.90149307,0.4453963
-11.75559235,0.45489013
15.42028236,0.46438414
3.78000498,0.47387835
14.36679935,0.48337257
15.27170372,0.49286681
30.9815197,0.502361
10.1423378,0.51185519
32.18264008,0.52134931
5.44109917,0.53084338
21.0117836,0.54033738
-21.85488129,0.54983151
30.48639107,0.55932546
-8.7392664,0.56881952
13.66499329,0.57831341
14.26747608,0.58780724
-3.34081173,0.59730083
19.13234138,0.6067943
-0.20573062,0.61628741
45.43421555,0.62578034
-0.61159146,0.63527304
44.11676788,0.64476568
6.8453846,0.65425831
22.26249695,0.66375101
-1.60832906,0.673244
25.34352875,0.68273735
-10.16952991,0.69223112
-4.0385685,0.70172536
11.96759796,0.71122009
-21.48957253,0.72071534
-17.08259201,0.7302109
-23.05276108,0.73970675
-20.10809326,0.74920261
-29.01017761,0.75869858
3.13548589,0.76819438
9.55362034,0.77768999
-11.42192936,0.78718537
46.76157761,0.79668045
32.79774094,0.80617529
30.94501686,0.81566983
50.26959229,0.82516414
26.19344139,0.83465827
23.76333809,0.84415215
2.8557353,0.85364598
38.16333389,0.86313957
-12.46353722,0.87263316
-4.81958914,0.88212663
1.56433547,0.89162016
-38.81919098,0.90111363
-26.86393929,0.91060722
-9.27481461,0.92010093
-30.23275185,0.92959481
1.14754367,0.93908906
1.99084353,0.94858348
23.79059792,0.95807821
7.70211172,0.96757317
9.67399502,0.97706831
30.84407425,0.9865635
-7.67937279,0.99605876
34.8109169,1.00555384
22.04529381,1.01504874
15.83295822,1.0245434
5.78670502,1.03403783
31.86024475,1.04353189
-24.38532066,1.05302584
16.89649582,1.06251967
-32.13264084,1.07201326
6.42785072,1.08150685
-32.02737808,1.09100044
-1.83956504,1.10049403
-0.43447015,1.10998738
-15.45118618,1.11948085
5.85876799,1.12897408
29.58000183,1.13846719
5.61855793,1.14795995
44.32243347,1.1574527
28.36181259,1.16694522
30.6091938,1.17643738
17.08441353,1.18592966
32.01705551,1.19542193
3.52899885,1.20491421
-2.53361082,1.21440649
19.45615196,1.22389913
-38.61183929,1.233392
22.40608215,1.24288487
-53.77099609,1.25237799
22.7641716,1.26187122
-74.47859955,1.27136445
28.51336098,1.28085744
-24.79462242,1.29035044
20.109375,1.29984319
1.88268149,1.30933571
33.91485214,1.31882799
14.29379082,1.32832026
31.71659088,1.3378123
45.85350418,1.34730411
-0.74890268,1.35679591
35.28796387,1.36628759
-1.41656566,1.37577915
14.81489944,1.38527036
-35.07103348,1.39476144
3.57123804,1.40425241
-35.06300354,1.4137429
-6.32151031,1.42323339
-30.43713379,1.43272376
27.12614632,1.44221413
-56.78704834,1.4517045
45.70654297,1.46119523
-29.42609215,1.47068644
29.88350296,1.48017788
6.10349941,1.48966992
18.98841667,1.49916244
23.25046158,1.50865519
17.55356598,1.51814795
50.32775497,1.52764082
24.06683922,1.53713334
33.91795731,1.54662526
7.88577843,1.5561167
27.98334503,1.56560731
-32.92209625,1.57509732
14.50289536,1.5845865
-29.15707016,1.59407532
-7.50346613,1.60356402
-14.12814045,1.61305273
5.76666498,1.62254202
2.07997775,1.63203192
-3.46017456,1.64152288
23.08244896,1.65101469
12.85934448,1.66050768
6.75280905,1.67000163
45.76315308,1.67949629
5.74669266,1.68899167
22.95553017,1.69848728
19.81019211,1.70798278
15.59450245,1.71747768
-9.58047485,1.72697222
-3.85928798,1.73646581
-5.01762772,1.74595869
-26.00417519,1.75545049
-7.9282198,1.76494169
-1.18418252,1.7744323
-9.69214535,1.78392255
0.36868224,1.79341269
35.32885361,1.80290318
8.19035912,1.8123939
32.03878403,1.82188511
34.5773201,1.83137703
27.86695099,1.84086967
14.10364723,1.85036266
39.75708771,1.85985613
7.13930464,1.86934996
7.97106647,1.87884378
12.69544888,1.88833725
-9.80914688,1.89783072
-5.77105093,1.9073236
-20.46017647,1.916816
-9.84160233,1.92630804
-35.68363571,1.93579984
4.26002073,1.94529116
-3.30349803,1.95478237
2.58563375,1.96427357
9.31381416,1.9737649
21.49733162,1.98325646
17.44729233,1.99274826
32.45253754,2.00224042
34.76058197,2.01173258
29.49653625,2.02122521
41.70636749,2.03071785
8.79702568,2.04021049
44.69435501,2.04970336
-11.23475456,2.059196
16.25447273,2.06868839
-11.71841335,2.07818103
-17.24979401,2.08767366
-9.16030979,2.0971663
-38.4768219,2.10665894
-4.51170158,2.11615157
-48.82327271,2.12564445
14.25229454,2.13513684
-20.4827137,2.14462948
3.85982776,2.15412188
-6.15680456,2.16361403
24.77336693,2.17310596
-3.13757753,2.18259764
49.22595978,2.19208908
24.74927902,2.20158005
37.54587173,2.21107101
11.01586628,2.22056198
41.51514435,2.23005342
-18.91871643,2.23954511
6.0294795,2.2490375
0.98546928,2.25853014
-12.13311386,2.26802373
10.52593136,2.27751732
-10.54286766,2.28701186
19.20217705,2.2965064
-48.1337471,2.30600119
25.35864449,2.31549573
-35.01698685,2.32499003
9.80739307,2.3344841
-13.65912342,2.34397721
34.87602997,2.35347009
-19.61714745,2.36296248
48.10763168,2.37245464
15.19431019,2.38194633
19.08153152,2.39143825
5.81828356,2.40092993
35.76716995,2.41042185
-6.05883074,2.41991401
6.83330631,2.42940688
27.11953354,2.43889999
-35.36623383,2.44839358
-3.4560585,2.45788741
-23.14837265,2.46738195
0.74566388,2.47687626
-45.90822601,2.48637128
40.6215744,2.49586654
-14.26302242,2.5053618
35.26441574,2.51485705
29.09546471,2.52435231
43.48244095,2.53384757
-9.98370457,2.54334235
34.79701614,2.55283713
9.93593216,2.56233168
-12.88370323,2.57182574
25.08813858,2.58131957
-11.81800652,2.59081316
6.01692915,2.60030651
-34.78493881,2.60979962
37.32597351,2.61929297
-49.51198578,2.62878633
17.62050056,2.63827991
-2.24623561,2.64777374
0.24216701,2.65726781
18.31468201,2.66676235
5.17747545,2.67625666
38.72708511,2.68575144
6.99767494,2.69524622
49.24930573,2.704741
24.29490471,2.71423554
36.67679596,2.72372985
-5.66747713,2.73322392
37.97278595,2.74271774
-23.44748878,2.75221133
-3.65146542,2.76170468
-10.45569038,2.77119827
-24.85049057,2.78069162
-32.83161163,2.79018521
-1.98240924,2.79967856
-15.19916821,2.80917239
7.94036531,2.81866598
4.69192696,2.82815957
32.88484955,2.8376534
23.15700912,2.84714699
34.56200409,2.85664058
56.74690247,2.86613393
-8.73278904,2.8756268
69.35942078,2.88511944
-8.94236565,2.89461207
40.77244949,2.90410471
-20.01086235,2.91359711
22.43361282,2.92308974
-31.64216614,2.93258214
2.59528279,2.94207501
-27.97794724,2.95156765
-17.92643166,2.961061
-27.69354248,2.97055435
0.46456391,2.98004794
-21.42877769,2.98954201
11.7400732,2.99903607
7.15954733,3.00853014
7.98908234,3.01802421
25.79250717,3.02751827
22.67031288,3.03701258
48.07011795,3.0465064
9.09337425,3.05599999
62.09157944,3.06549335
-16.76181602,3.07498646
31.49291229,3.08447862
-30.08255386,3.09397101
14.88790703,3.1034627
-63.09034348,3.11295462
21.40947914,3.12244606
-45.63610077,3.13193774
5.52173185,3.14142966
-9.35085869,3.15092158
-13.91282845,3.16041422
4.0883646,3.16990733
-5.04853106,3.1794014
21.14281845,3.18889594
11.85113621,3.1983912
26.47042656,3.20788693
34.61038208,3.21738291
48.86422729,3.22687936
11.563694,3.23637605
47.85811234,3.2458725
-18.63316154,3.25536847
42.15487289,3.26486421
-46.4785881,3.27435946
48.62624359,3.28385401
-41.63916397,3.29334807
18.16630363,3.3028419
-4.03850079,3.31233525
-19.36128235,3.32182837
4.09322309,3.33132148
-32.51900101,3.34081459
28.51221275,3.3503077
-33.54893494,3.35980153
51.40627289,3.36929584
-0.48541361,3.37879109
34.11633301,3.38828659
3.15424395,3.39778304
