v,zct
6.28318453,0.00502888
-13.75217152,0.01453526
15.42601776,0.02404213
-5.33077812,0.03354933
35.24707413,0.04305673
8.33812904,0.05256422
23.70996475,0.06207176
19.60338211,0.07157936
7.03222227,0.08108711
45.63650513,0.09059512
10.16797829,0.10010351
18.27250862,0.1096124
37.9457283,0.11912185
-8.74533939,0.1286319
0.55619466,0.13814248
7.61702633,0.14765348
-40.51604462,0.15716466
-21.31447601,0.16667582
0.02665254,0.17618673
-23.2472229,0.18569711
-11.04326057,0.19520681
-22.71255302,0.20471568
9.84733772,0.2142237
-18.9720211,0.22373089
35.15254211,0.23323734
20.68183136,0.24274327
23.57460976,0.25224885
23.01747131,0.26175436
40.927845,0.27125993
-14.78811169,0.28076589
18.85171318,0.29027233
1.79428947,0.29977933
11.26498318,0.30928698
-13.5286274,0.31879529
24.39341736,0.32830408
-27.43167114,0.33781335
-30.21278,0.34732285
-15.96365738,0.35683241
-22.03982925,0.36634183
-19.34353638,0.37585086
-4.8426652,0.38535929
25.92833328,0.39486691
-23.40875816,0.40437365
54.0838089,0.41387933
8.5774622,0.42338392
61.17871475,0.43288755
-6.59640265,0.44239029
82.51633453,0.45189229
-6.88371038,0.46139389
14.98722935,0.47089538
14.42678356,0.48039696
8.1709938,0.48989907
-36.02465439,0.49940187
8.40810013,0.50890559
9.63546658,0.51841033
-71.40748596,0.52791607
38.92046738,0.53742284
-82.06047058,0.54693037
37.35923767,0.55643845
-38.9538002,0.56594676
51.60404205,0.57545495
-21.9551487,0.58496273
51.01930618,0.59446985
-13.68159294,0.60397601
64.65622711,0.61348104
-21.65954208,0.62298489
52.41184998,0.63248748
22.8145752,0.64198893
1.22905326,0.65148944
30.03019333,0.66098928
-13.56000328,0.67048872
3.63351727,0.67998809
-38.5073204,0.6894877
33.38335419,0.6989879
-41.60596466,0.70848882
20.6381073,0.71799088
-26.34566498,0.727494
22.62996292,0.73699838
-41.5764122,0.74650389
39.8666687,0.75601041
-8.64885044,0.76551771
32.03122711,0.77502549
-10.17256641,0.78453356
84.61641693,0.79404151
-39.36013412,0.80354917
69.74733734,0.81305617
-4.10212946,0.8225624
-8.74824142,0.83206767
-14.61402702,0.84157205
-8.65303421,0.85107559
-11.61328793,0.86057836
-53.07107925,0.87008053
35.18216324,0.87958229
-67.57006073,0.8890838
27.1578598,0.89858538
-53.39846802,0.90808725
32.18135834,0.91758955
-58.27689362,0.92709243
50.15299606,0.93659604
-25.99459457,0.94610041
57.14493561,0.95560551
-16.36067963,0.96511155
74.01437378,0.97461832
-4.09524727,0.98412573
20.58109093,0.99363363
31.24676323,1.00314188
-14.84600449,1.01265025
32.7237854,1.02215838
-13.28288364,1.03166616
49.25524521,1.04117334
-46.97635269,1.05067968
50.45217896,1.06018519
-51.13657761,1.06968975
27.45582771,1.07919359
-34.03448486,1.0886966
61.35144806,1.09819937
-46.56853485,1.10770178
38.831604,1.11720443
-30.13673592,1.12670743
8.53866386,1.13621104
-30.72417068,1.14571548
4.61804199,1.15522063
-3.4998498,1.1647265
2.17457747,1.17423296
15.17514706,1.18373966
28.44251251,1.1932466
1.24679911,1.20275319
0.31571454,1.21225941
51.27240372,1.22176492
-24.32142258,1.23126984
30.4581852,1.24077415
24.66405869,1.25027788
7.70777988,1.25978112
15.15868282,1.26928413
27.70649719,1.27878726
26.93883514,1.28829038
0.89903402,1.29779363
27.17371559,1.30729735
37.65713882,1.31680131
-25.46950531,1.32630551
22.31816292,1.33580983
-5.13989162,1.34531415
-21.66595078,1.35481846
-34.59358215,1.36432266
34.2798233,1.37382686
-56.31411743,1.38333094
26.86791992,1.39283526
-52.16495895,1.40233958
46.10572433,1.41184402
-69.17002106,1.42134905
70.69137573,1.4308542
-33.49765396,1.44035971
11.03347683,1.44986534
21.7429409,1.45937121
14.54196358,1.46887672
23.67062759,1.47838199
-3.86832952,1.48788679
63.73371506,1.49739099
-23.76833153,1.50689447
55.15652084,1.51639736
-10.26534367,1.52589977
10.72194576,1.53540158
-58.08594131,1.54490328
16.10501671,1.55440509
-54.59816742,1.56390703
-8.82610703,1.57340944
-25.25932121,1.58291221
23.63607979,1.59241545
-64.21386719,1.60191929
62.0422554,1.61142361
-25.10588264,1.62092829
9.76805496,1.63043296
33.78037643,1.63993788
23.84619713,1.64944255
37.24662018,1.65894699
6.9024682,1.66845131
63.93026733,1.67795515
-31.94242859,1.68745875
48.04501724,1.69696212
-6.35302114,1.70646536
27.87154007,1.71596837
-43.65524292,1.72547138
32.7179184,1.73497462
-49.59720612,1.74447787
0.87157184,1.75398135
-20.24250412,1.76348472
-3.04965782,1.7729882
-40.13656616,1.7824918
29.04465675,1.79199517
-17.6785965,1.80149841
25.74102402,1.8110013
2.72469926,1.82050383
44.77087021,1.83000576
11.68744278,1.83950734
25.19312859,1.84900856
35.0939064,1.8585093
-10.42539406,1.86800992
-6.16085291,1.87751031
35.47243881,1.88701069
-27.16825104,1.8965112
38.53350067,1.90601182
-16.72834969,1.91551292
15.48499107,1.92501438
-20.85004616,1.93451619
-5.9177413,1.94401824
-7.87160873,1.95352066
-18.74894905,1.96302342
8.24339485,1.97252619
-5.94830704,1.9820292
57.38372803,1.99153185
-48.02349091,2.00103474
66.14479065,2.01053691
-47.06150436,2.02003932
23.53243828,2.02954149
-31.88440132,2.03904343
34.31882477,2.0485456
-31.68535042,2.05804753
31.01512337,2.06754899
13.05832767,2.07705092
4.62735319,2.08655262
5.21418142,2.09605408
-29.29876709,2.10555601
25.66639709,2.11505795
-74.78810883,2.12455988
45.26350403,2.13406157
-54.204319,2.14356399
47.0187912,2.1530664
-19.19111061,2.16256881
81.41311646,2.1720717
-12.47568321,2.18157482
58.12662506,2.19107795
31.65734863,2.20058107
27.56938744,2.2100842
3.45922995,2.21958756
61.37391663,2.22909045
16.51472473,2.23859334
-24.13471985,2.24809599
50.04294586,2.2575984
-63.06827927,2.26710105
-17.8377018,2.27660394
-18.18472481,2.2861073
-37.83250427,2.2956109
-36.16277313,2.30511522
13.07081032,2.31462049
-7.01818752,2.32412624
-26.7573967,2.33363295
3.670156,2.34314013
24.82343483,2.35264754
-11.76416111,2.3621552
38.06495667,2.37166286
38.25314331,2.38117003
25.77428818,2.3906765
10.32782555,2.40018272
45.66997147,2.40968823
-7.22810173,2.41919327
-9.04445553,2.42869759
27.19638824,2.43820214
-38.34700012,2.44770694
-5.78677273,2.45721197
-19.27208138,2.46671772
21.65313148,2.47622442
-39.43381882,2.48573208
31.88905716,2.49524045
4.91789961,2.50475001
35.20422745,2.51426029
-6.20950222,2.52377105
62.39157486,2.53328252
-8.22281456,2.54279399
31.18077278,2.55230522
16.7013588,2.56181622
25.86382866,2.57132697
-42.44906235,2.58083701
39.53266907,2.5903461
-42.18685532,2.59985471
-17.94215202,2.6093626
-4.98739862,2.61886954
-23.82568359,2.62837577
-19.52099609,2.63788176
-7.73301554,2.64738703
-3.07111478,2.65689206
6.2951951,2.66639733
-1.70596504,2.67590284
28.45317268,2.68540835
25.56410408,2.69491458
37.54094696,2.70442152
35.74463272,2.71392918
52.83174515,2.72343731
13.60629082,2.73294616
13.29941559,2.74245524
29.65287399,2.75196433
-21.29045486,2.76147366
10.33045769,2.77098274
1.85002375,2.78049111
1.73578882,2.78999877
-20.40255356,2.79950547
20.84984398,2.80901146
-27.42546463,2.81851602
-21.39396095,2.82801986
-6.70476723,2.83752275
-17.10290146,2.84702468
-13.59164906,2.85652566
6.98714924,2.8660264
3.2973578,2.87552643
24.18707848,2.88502574
30.4300499,2.89452505
26.39411163,2.90402412
33.90884781,2.9135232
-25.15608406,2.92302179
9.99746895,2.93252063
-28.06141472,2.9420197
-10.55912971,2.95151854
-29.67136192,2.96101785
15.79578018,2.9705174
-34.28205109,2.98001719
20.22172165,2.98951674
5.45142269,2.99901652
