v,zct
-1.84624505,0.00773861
-7.97727394,0.01723844
-12.41859913,0.02673918
9.86501598,0.03624056
-35.36751556,0.04574231
11.36869144,0.05524402
-13.09995937,0.06474534
6.41260147,0.07424589
9.78944397,0.08374542
11.96854305,0.0932437
31.56187057,0.10274072
2.3257885,0.11223651
46.072258,0.12173132
10.19503498,0.13122541
11.71618652,0.14071922
17.27233124,0.15021312
-2.11540198,0.15970759
11.95997334,0.16920294
-25.09778595,0.17869955
18.37925529,0.18819754
-34.06295776,0.19769709
-18.59200287,0.20719808
21.00989342,0.21670046
-37.63068771,0.22620389
22.5147171,0.23570813
-16.98117638,0.24521278
10.80352306,0.25471744
-3.01767492,0.26422173
17.46679306,0.27372527
39.1978569,0.28322777
-19.4286232,0.29272902
61.26487732,0.30222875
-15.33405018,0.31172702
33.92544556,0.3212238
-2.9268539,0.33071932
7.87221575,0.34021375
32.4042244,0.34970742
-16.71208763,0.35920069
38.722229,0.36869407
-27.26055527,0.37818787
11.81132603,0.38768256
-28.47429276,0.39717841
6.24978447,0.40667579
2.0266726,0.41617477
-18.29828453,0.42567548
34.9787941,0.43517774
-14.65154266,0.44468144
25.23651505,0.4541862
31.38549232,0.46369171
13.93489265,0.47319752
14.66793919,0.48270312
33.26345062,0.49220809
3.24985552,0.50171208
24.57202339,0.51121467
-11.96908283,0.52071583
-1.04612911,0.53021532
-8.58744812,0.53971314
-34.73149872,0.54920954
6.70179796,0.55870467
-52.29984283,0.56819904
-23.88843536,0.57769299
-7.56776953,0.58718681
-18.72978592,0.5966813
4.12756777,0.60617667
34.68163681,0.61567342
-11.02861881,0.62517178
58.11825943,0.63467187
-23.69822502,0.64417374
67.54097748,0.65367734
-38.93429947,0.66318232
58.47115326,0.67268831
-17.80349159,0.68219477
28.65809441,0.69170129
25.57253838,0.7012071
-1.59038067,0.7107119
42.33347702,0.72021502
-33.87996674,0.72971624
62.22976685,0.73921543
-40.17664719,0.74871254
59.81113434,0.7582078
-17.4657135,0.76770163
35.29781342,0.77719444
9.23885059,0.7866869
21.89610863,0.79617965
4.58126831,0.80567324
-0.33737394,0.8151682
-5.62699223,0.82466495
-10.43868637,0.83416361
-18.83767891,0.84366435
-7.0507102,0.8531667
-29.23500252,0.86267066
-29.54545403,0.8721754
9.86913204,0.88168067
-57.19567871,0.89118564
14.30451965,0.9006899
-37.44162369,0.91019291
11.10317802,0.91969436
-12.01300812,0.92919415
42.82294083,0.93869221
23.008564,0.94818866
23.7468071,0.95768392
45.44730377,0.96717823
7.41358948,0.97667211
47.83328247,0.98616606
-12.85111237,0.99566042
49.84011459,1.00515568
-24.84583473,1.01465178
19.9905529,1.02414906
-14.25991917,1.03364766
-3.12030411,1.04314744
-19.23955727,1.05264819
-3.32745171,1.06214964
9.72520828,1.0716517
-24.1479435,1.08115423
35.37824631,1.09065664
-21.73335838,1.10015893
21.00483322,1.10966074
-10.42930794,1.11916196
31.89013672,1.12866235
5.07815218,1.13816166
15.07649899,1.14766002
35.81446838,1.15715694
8.27719975,1.16665292
31.37321091,1.1761477
6.38163042,1.18564153
24.49044609,1.19513452
-27.98692131,1.20462704
35.25321579,1.21411943
-17.34297752,1.22361219
17.7967453,1.23310566
-4.00165987,1.2426002
-0.66806787,1.25209606
-7.10705185,1.2615937
-19.15649605,1.27109301
8.94688702,1.28059399
-28.05837822,1.2900964
26.86528778,1.29959977
-16.82962799,1.30910385
38.78531647,1.31860793
2.41411281,1.32811141
40.7444458,1.33761382
12.32548428,1.34711456
30.7394886,1.35661364
13.91714668,1.36611068
23.74161148,1.37560582
17.5043087,1.38509917
5.59615612,1.39459097
38.33323669,1.40408206
-8.59068775,1.41357279
22.82206535,1.42306376
-20.485075,1.43255544
2.73893642,1.44204843
-33.22816086,1.45154274
0.29432502,1.46103883
-14.99950981,1.47053683
-11.06552792,1.48003638
-8.00885201,1.48953736
-9.47480965,1.49903917
10.97551632,1.50854182
-31.48225021,1.51804459
31.70255661,1.527547
-12.05754185,1.53704858
30.7458992,1.54654884
12.47419834,1.5560478
26.32083511,1.56554508
6.07644176,1.5750407
20.87109756,1.58453465
6.90199566,1.59402704
14.12733078,1.60351849
-9.06982613,1.61300921
13.43875027,1.6224997
-17.08535767,1.63199043
-5.28165627,1.64148188
2.87388611,1.65097451
2.13335037,1.6604687
-0.7984966,1.66996455
10.8389473,1.67946219
10.44955063,1.68896139
14.2692976,1.69846213
0.49411786,1.70796394
7.05617571,1.71746647
22.07828903,1.72696912
0.27455491,1.7364713
34.38150787,1.74597263
6.06085539,1.75547278
-0.10296652,1.76497138
30.52066803,1.7744683
-14.78588486,1.78396332
23.95577621,1.79345703
-3.91623664,1.80294931
-15.99779987,1.81244075
25.13827133,1.82193172
-39.34981155,1.83142257
7.53207541,1.84091389
-31.07881927,1.85040605
-16.39164925,1.85989928
-29.90543175,1.86939394
4.68720341,1.8788898
12.39511776,1.88838708
-22.00251579,1.89788568
74.19419861,1.90738535
-29.51704788,1.91688585
73.62734222,1.92638683
-8.69135952,1.93588781
76.20056152,1.94538879
-27.67498589,1.95488918
52.2383728,1.96438873
7.45056581,1.97388732
1.42209864,1.98338473
1.56467283,1.99288106
3.09486604,2.00237632
-22.32234573,2.01187038
-12.74335575,2.02136397
23.49917412,2.03085709
-32.14559555,2.04034996
-0.46746531,2.04984283
4.71594763,2.05933642
2.02876449,2.06883073
18.63721085,2.07832575
31.43150902,2.08782196
15.57061672,2.09731913
27.70993805,2.10681701
-1.11009514,2.11631584
43.00019836,2.12581539
-21.78497696,2.13531494
31.19663048,2.14481473
2.74757338,2.15431404
7.65818596,2.16381264
8.42800522,2.17331052
-20.53750229,2.18280745
-7.98753023,2.19230366
-27.28896332,2.20179844
-17.58075714,2.21129274
13.94258499,2.22078657
-43.71718216,2.23027992
24.40137863,2.23977327
-40.20255661,2.24926662
41.04457474,2.25876021
-27.30981255,2.26825452
41.68572235,2.2777493
22.64372826,2.2872448
4.76925278,2.29674077
49.6370163,2.30623746
-18.62331009,2.31573439
43.04722595,2.32523179
-17.84053612,2.33472919
35.94577408,2.3442266
-21.90892792,2.35372376
16.15278816,2.36322045
-8.93703556,2.37271714
-7.58834934,2.38221312
14.10837078,2.39170861
1.0362103,2.40120387
1.97390735,2.41069889
14.46612167,2.42019367
-30.94252014,2.42968822
16.10778427,2.43918252
-13.81829643,2.44867706
19.07896805,2.45817137
1.23033524,2.46766567
24.9724865,2.47716022
21.78167152,2.48665452
6.0306263,2.49614906
41.54085159,2.50564384
-32.14343643,2.51513886
39.61120987,2.52463412
-28.55323792,2.53412938
36.58138657,2.54362488
-11.69311047,2.55312061
26.6291275,2.56261611
28.22301674,2.57211185
6.26112032,2.58160758
43.44897079,2.5911026
1.77890527,2.60059762
21.45185471,2.6100924
0.71422058,2.61958671
22.20952797,2.62908053
-7.51756859,2.63857412
23.67190933,2.64806724
0.53811145,2.65756035
-6.51408339,2.6670537
-5.32807922,2.67654681
-6.75631762,2.6860404
-17.97589111,2.69553423
-28.6960144,2.70502877
-18.51481056,2.71452355
-28.27800751,2.72401881
-3.84221673,2.73351431
-14.39945698,2.74301004
10.30333233,2.75250554
-12.13075161,2.76200104
12.54120159,2.77149606
33.5009613,2.7809906
-4.29018164,2.79048491
36.13652802,2.79997873
-2.30703044,2.80947232
24.51993179,2.81896544
-20.78763199,2.82845855
34.18441391,2.83795166
-1.85488188,2.84744453
5.59102821,2.85693765
23.86272812,2.86643076
20.57798767,2.87592387
14.24628925,2.88541698
18.10915375,2.89491057
23.87473869,2.90440392
-12.79133034,2.91389751
37.07624817,2.92339134
-1.81736588,2.93288517
0.89957386,2.94237947
-30.39536667,2.95187402
14.30532932,2.9613688
-38.94307327,2.97086406
15.71919632,2.98035955
-17.5425663,2.98985553
0.6626699,2.9993515
1.93571663,3.00884771
-9.96427155,3.01834369
14.58508015,3.02783942
-22.18132401,3.03733468
20.33676529,3.04682946
1.07716751,3.05632353
37.76118469,3.06581688
16.61890411,3.07530951
31.1355648,3.08480215
8.0230217,3.09429455
-0.12428856,3.10378695
-1.30462503,3.11327958
-2.54083061,3.12277246
3.75895286,3.13226581
-9.17515373,3.14175963
9.77682686,3.15125418
-2.05116606,3.16074896
-2.59730697,3.17024398
-6.04850721,3.17973924
-4.61763716,3.1892345
-14.64270306,3.19872975
-4.51946115,3.20822477
18.72654724,3.21771955
-15.42655754,3.22721386
36.53793335,3.23670793
12.33985615,3.24620152
31.20546913,3.25569487
24.9596653,3.26518822
32.84949112,3.27468133
17.94033051,3.28417444
28.34298706,3.29366779
9.85887623,3.30316114
35.54592133,3.31265473
-4.16326189,3.32214856
2.45749927,3.33164263
10.20232296,3.34113693
-28.72664833,3.35063148
23.70503998,3.36012626
-34.02503967,3.3696208
12.89497185,3.37911582
-29.10214424,3.38861084
6.14911222,3.39810562
-11.15769768,3.4076004
-14.04690075,3.41709495
-1.48032928,3.42658925
-23.74734688,3.43608332
38.79894638,3.44557691
-23.69073486,3.45507026
81.40319824,3.46456313
-17.70038986,3.47405624
66.2250824,3.48354912
-11.22665691,3.49304223
23.06018257,3.50253534
-1.24895835,3.51202893
-12.91723824,3.52152276
30.32728577,3.53101683
-22.34602928,3.54051137
26.93816185,3.55000615
-19.7407608,3.55950069
-1.72377837,3.56899571
-13.15717888,3.57849073
-7.93139124,3.58798552
-4.11636686,3.59748006
-5.38091183,3.60697436
-17.29763412,3.61646843
17.07766533,3.62596202
-12.62055111,3.63545513
38.96641922,3.64494801
-5.69446707,3.65444064
44.15927887,3.66393304
2.22977185,3.67342544
4.53835392,3.68291783
44.22196198,3.69241023
-48.4288826,3.70190263
72.17804718,3.7113955
-44.00462723,3.72088838
57.31004715,3.73038149
-22.46492004,3.73987508
29.33709145,3.74936891
-10.57518864,3.75886273
-10.35339832,3.76835704
39.38253784,3.77785134
-13.27991486,3.78734589
45.30284119,3.79684067
-7.67869806,3.80633521
28.63076591,3.81582975
2.70357966,3.82532406
17.80693436,3.83481836
5.20318317,3.84431219
-8.7338686,3.85380578
16.27910233,3.86329913
-10.49334145,3.87279224
10.46844292,3.88228512
-24.77653885,3.89177775
-2.68448448,3.90127039
-11.99897385,3.91076255
-1.1606338,3.92025495
-2.951617,3.92974734
4.25334072,3.93923974
6.81191683,3.94873238
24.14099312,3.95822525
15.90043354,3.96771884
46.31368256,3.97721243
10.1173048,3.98670673
29.4071312,3.99620128
11.29602146,4.00569582
2.92921543,4.0151906
27.7543354,4.02468586
-20.51645088,4.03418064
35.6084671,4.04367495
-42.38502884,4.05316877
26.20120239,4.0626626
-34.84141541,4.07215548
-10.9303751,4.08164835
-23.66718674,4.09114075
-9.58648014,4.10063267
-6.88566685,4.11012459
-8.18462372,4.11961651
14.34486961,4.12910891
-15.26137924,4.1386013
33.72976685,4.14809418
5.70701742,4.15758753
29.33074951,4.16708088
12.27447319,4.17657423
16.68489456,4.18606806
21.84131813,4.19556093
0.63480282,4.20505428
31.38421059,4.21454763
-6.40328979,4.22404051
6.20349693,4.23353338
4.20354414,4.24302626
-6.11841106,4.25251961
11.33502197,4.26201344
-18.40125084,4.27150774
20.27300262,4.28100204
-27.78152847,4.2904973
15.6665659,4.29999256
-6.66569901,4.3094883
0.06848691,4.31898355
-20.77433968,4.32847881
16.03315544,4.33797312
