v,zct
10.9679594,0.00312937
-18.21906853,0.01262983
2.11830354,0.02212924
-45.74884796,0.03162771
35.68289185,0.04112554
-36.36715698,0.050623
37.55653381,0.06012046
-16.54859543,0.06961823
80.15363312,0.07911663
-30.22452164,0.08861578
95.63667297,0.09811582
-9.88566303,0.10761664
57.67974091,0.11711814
-30.31945801,0.1266201
61.34699631,0.13612227
-41.97909927,0.14562438
27.35778618,0.15512621
-11.87819386,0.16462763
-13.83314133,0.17412859
-13.38645744,0.18362904
1.31184483,0.19312914
16.35966682,0.20262894
-20.65747261,0.21212867
43.39951324,0.22162837
-15.21009922,0.23112817
43.40302277,0.24062809
1.03938162,0.25012809
47.20185089,0.25962818
-15.03979206,0.26912811
58.45320511,0.27862787
-22.91632652,0.28812739
38.63241959,0.29762655
-27.68119431,0.30712539
39.12485123,0.31662402
-39.98407364,0.32612252
42.66720963,0.33562109
-33.71499252,0.34511986
27.4096756,0.35461894
-20.89714432,0.36411849
14.08880329,0.37361845
-0.24162722,0.38311881
7.64293671,0.39261943
37.02827454,0.40212011
-11.9519434,0.41162068
39.87327957,0.42112097
5.02835608,0.43062076
17.65005493,0.44012001
4.59685469,0.4496187
15.04519081,0.45911694
-16.09624481,0.46861488
32.63775635,0.47811264
-27.05603981,0.48761049
37.76718903,0.49710864
-53.1485405,0.50660723
35.42115784,0.51610643
-46.15693665,0.52560622
18.86952591,0.53510654
-54.31747437,0.54460734
41.94549942,0.55410838
-51.80390167,0.56360966
29.66427803,0.57311094
-3.69471693,0.58261198
9.48648262,0.59211284
26.65888405,0.6016134
24.03681374,0.61111367
36.74049377,0.62061369
-7.27506399,0.63011336
29.74342537,0.63961279
-18.14957047,0.64911193
-12.43526554,0.65861082
-14.07625294,0.66810936
23.49519348,0.67760742
-36.50365829,0.687105
37.7301445,0.69660205
-9.48607731,0.70609862
33.79441071,0.71559477
-10.95844555,0.72509056
57.92642975,0.73458636
-35.53633881,0.74408221
57.85112762,0.75357842
-13.66937923,0.76307535
62.46997833,0.77257299
-33.37950516,0.78207159
73.9325943,0.79157108
-12.7670393,0.80107129
24.78983116,0.81057215
-2.46606851,0.82007319
-11.23252773,0.82957423
-28.51093102,0.83907479
-24.62100983,0.84857452
6.54417706,0.85807323
-44.13761902,0.8675707
21.00287628,0.87706697
-27.77822304,0.88656199
19.03753853,0.89605594
-8.35182667,0.90554911
49.16732407,0.91504186
8.21066952,0.92453444
63.75247192,0.93402725
25.98616028,0.94352037
68.81793976,0.95301425
5.08159351,0.96250874
43.00917053,0.972004
-15.08614731,0.98149991
-4.8970499,0.99099636
-13.83469296,1.00049317
-31.95524979,1.00999022
-16.09368134,1.01948726
-41.90042496,1.02898419
10.42289734,1.03848064
-30.3782959,1.04797697
20.50767899,1.05747247
1.47648323,1.06696749
23.7383728,1.07646191
17.1255722,1.08595586
58.90393829,1.09544897
25.15993118,1.10494149
52.04512405,1.11443377
26.42184448,1.12392533
33.95641708,1.13341665
1.18600428,1.14290786
15.62871265,1.15239894
-13.65237617,1.16189015
-28.20999336,1.17138171
-6.1010704,1.18087375
-39.05089569,1.19036615
0.54857004,1.19985902
-52.23337936,1.20935261
24.86844063,1.21884644
-32.8631897,1.22834051
28.7816391,1.23783469
5.93137121,1.24732852
12.37649536,1.25682187
8.5436573,1.26631451
38.36845779,1.27580619
4.12790489,1.28529668
36.28368759,1.29478621
6.61138201,1.30427468
40.18366241,1.31376219
-17.24884987,1.32324898
43.92588425,1.33273542
-5.61444187,1.34222174
2.05190825,1.35170817
-2.11533451,1.36119521
0.91806191,1.37068272
-24.37769508,1.38017082
2.6562798,1.38965964
13.35251808,1.39914918
-40.21962738,1.40863895
48.15520477,1.41812885
-23.79613113,1.42761862
36.97260666,1.43710768
-22.9178791,1.44659603
38.62121964,1.45608354
-5.33327436,1.46556985
18.88929558,1.47505522
29.96157074,1.48453963
1.92944145,1.49402308
-13.33052158,1.50350618
35.46913528,1.51298892
