v,zct
58.9971199,2.012e-05
-34.70376587,0.0095277
65.63150787,0.01903568
-35.01334,0.02854376
13.621068,0.0380517
-22.82516861,0.04755913
15.7220974,0.05706585
-42.58596802,0.06657158
14.19473839,0.07607626
8.32159805,0.08557988
-0.51253849,0.09508262
5.72962141,0.10458472
44.0200119,0.11408658
-25.30203247,0.12358855
23.84801865,0.13309112
15.79476738,0.14259459
-10.93496418,0.1520993
-2.0751195,0.16160531
7.98179483,0.17111272
-6.7076683,0.18062131
-30.9039917,0.19013089
22.34468079,0.19964108
-42.26040268,0.20915149
-8.22234249,0.21866171
-5.68238926,0.22817144
23.25950432,0.23768033
-52.49059296,0.24718826
49.91015625,0.25669515
-31.20877457,0.26620111
25.75512505,0.27570617
-16.61964798,0.28521064
72.68930817,0.29471472
-45.65087509,0.30421871
70.44981384,0.31372279
-4.4287076,0.32322723
34.15418625,0.33273205
-6.51408339,0.34223744
67.08673859,0.3517434
-25.34373283,0.36124986
20.29769707,0.37075678
28.75572968,0.3802641
-13.7933979,0.38977176
-13.56256676,0.39927959
19.52983475,0.40878752
2.7663312,0.4182955
-12.30908775,0.4278034
68.04683685,0.43731117
-25.18165779,0.44681877
34.99957657,0.45632607
14.32759571,0.46583304
38.28404617,0.47533974
-56.48860931,0.48484609
67.86911011,0.49435216
-51.53528595,0.50385809
27.94137573,0.5133639
-19.00008965,0.52286988
47.74995041,0.53237611
-68.45722198,0.54188275
47.89684296,0.55138999
-40.88135529,0.56089789
-20.00060654,0.57040668
-23.30288887,0.57991624
17.11417007,0.58942646
-36.9101944,0.59893727
9.88694572,0.60844845
47.84002686,0.61795974
-50.07094574,0.62747103
53.26540756,0.6369819
-22.43273544,0.64649236
35.63957596,0.65600216
-20.5175972,0.66551125
77.73547363,0.67501962
-7.97410297,0.6845274
37.42347336,0.6940347
51.56834793,0.70354176
31.12389183,0.71304858
-23.30511665,0.72255546
67.08795166,0.73206258
-60.48237228,0.74157
45.29879379,0.75107777
-41.03162003,0.76058608
60.69228745,0.77009493
-73.89494324,0.7796042
57.64836502,0.78911394
-33.98225784,0.79862416
-8.79587841,0.80813479
2.9600513,0.81764585
-14.1944685,0.82715726
16.95061111,0.83666897
-18.76784134,0.84618086
44.61628723,0.8556928
-28.6892662,0.86520469
21.29288292,0.87471634
-19.97260475,0.88422763
22.8457489,0.89373821
-37.31072235,0.90324807
35.97370911,0.9127571
-36.21277237,0.92226523
37.70342636,0.93177259
-52.19309616,0.94127935
88.09872437,0.95078576
-78.52365112,0.96029204
101.66884613,0.96979856
-49.32892609,0.97930568
102.72267151,0.98881364
-40.4269104,0.99832267
92.16900635,1.00783288
-24.86763,1.01734424
11.24399853,1.02685654
26.78816414,1.03636992
-16.85263824,1.04588366
6.14007044,1.05539751
-12.02454662,1.06491148
14.10196018,1.07442498
-34.24028397,1.08393788
22.51329994,1.09344995
-0.41699418,1.1029613
-18.80974388,1.11247182
15.72459412,1.12198162
32.737957,1.13149071
-32.93437576,1.1409992
73.60433197,1.15050733
-39.58549881,1.16001523
68.42564392,1.16952288
-55.33877182,1.1790303
98.95251465,1.18853772
-79.08052063,1.19804525
68.59810638,1.20755279
-31.81854439,1.2170608
37.56996155,1.22656906
-27.35846138,1.23607779
26.25626183,1.24558711
-11.80336475,1.25509715
-17.46254158,1.26460767
24.48538589,1.2741189
-5.29879475,1.28363061
7.62586546,1.29314244
21.04761314,1.30265427
27.56311226,1.31216562
-12.27211189,1.32167625
54.00337601,1.33118606
-15.94901562,1.34069479
37.77441025,1.35020232
-30.5045414,1.35970867
62.81328964,1.36921406
-67.54685211,1.37871873
61.16656876,1.38822317
-70.74238586,1.39772749
61.67283249,1.4072324
-71.59412384,1.41673779
78.49308014,1.42624426
-51.5599823,1.43575168
8.47793674,1.44526029
4.81358385,1.45476973
-1.01198685,1.46428001
5.09879971,1.47379065
26.45591927,1.4833014
18.9618988,1.49281204
3.46935105,1.50232208
23.19175911,1.51183128
30.50966835,1.52133965
-18.53431129,1.53084719
29.68276596,1.54035366
29.97560692,1.54985905
-47.92450714,1.55936384
61.23417664,1.56886804
-40.11281586,1.57837188
32.01422119,1.5878756
-57.67076874,1.59737945
77.02725983,1.60688365
-90.39434814,1.61638832
51.51173782,1.62589359
-24.78051949,1.63539946
-1.48491764,1.64490628
-8.00460148,1.65441358
42.52416229,1.66392148
-20.6925602,1.67342997
22.67746544,1.68293881
25.24184608,1.6924479
24.13573074,1.70195711
-16.73529816,1.71146619
71.30303192,1.72097504
-36.45790863,1.73048353
10.61594296,1.73999166
6.87534332,1.74949944
-18.45631027,1.75900662
-12.57972908,1.76851368
-18.23485947,1.77802014
18.28836632,1.78752661
-55.22136688,1.79703283
57.86104584,1.80653918
-27.84650612,1.81604576
40.5917511,1.82555258
-5.85053635,1.83505976
66.48776245,1.84456742
-7.89252567,1.85407543
36.90843964,1.86358404
14.40498924,1.87309313
35.74463272,1.88260257
-20.32104492,1.89211237
81.88793945,1.9016223
-55.62068176,1.91113234
39.87476349,1.92064226
-45.90485001,1.93015206
28.3412323,1.9396615
-65.71463776,1.94917059
42.03348541,1.9586792
-25.27646065,1.96818721
-0.6031571,1.97769487
14.84276581,1.98720205
0.7984966,1.99670899
13.96491909,2.00621557
5.27234507,2.01572227
51.36113358,2.02522922
-1.65434682,2.03473639
52.28890991,2.04424405
26.27272415,2.05375242
11.00918579,2.06326127
2.3207953,2.07277107
30.82403374,2.08228087
-26.63310814,2.09179139
22.36512566,2.10130215
-27.68571472,2.1108129
33.00724792,2.1203239
-46.43304443,2.12983465
83.21240234,2.13934541
-52.02737808,2.14885592
45.7381897,2.15836596
-23.3230648,2.16787601
25.15345383,2.17738557
-25.77314186,2.18689513
20.109375,2.1964047
-0.0875148,2.20591402
-0.10573299,2.21542358
25.13037682,2.22493291
-10.13079929,2.23444247
10.83442688,2.24395227
-22.41390991,2.25346231
12.64430237,2.26297259
-26.04074669,2.27248311
23.02118301,2.2819941
-12.94058418,2.29150534
29.88856316,2.30101681
-25.50823593,2.31052852
42.96639252,2.3200407
-32.88795471,2.32955289
22.65749359,2.33906484
-18.89800072,2.34857678
4.08863449,2.35808873
0.49735665,2.36760044
22.66241837,2.37711191
2.30014801,2.38662314
15.69713211,2.39613461
