v,zct
-35.70185471,0.00920074
5.53671122,0.01870136
-5.61990738,0.02820157
-26.67251396,0.03770129
56.78057098,0.04720042
19.68610573,0.05669882
23.03002167,0.06619634
69.21576691,0.07569284
26.68735695,0.08518822
35.5891037,0.09468244
14.59439182,0.10417552
19.81943703,0.11366757
-9.1539669,0.12315875
-39.6669426,0.13264927
28.12585258,0.14213941
-65.45297241,0.15162936
1.5801245,0.16111936
-28.81267929,0.17060952
-2.30089021,0.18009995
-30.59839821,0.1895906
22.05399895,0.19908142
9.48493099,0.20857225
-14.96907902,0.21806294
47.61817169,0.22755331
28.74263954,0.23704326
27.37175369,0.24653265
48.72739029,0.25602147
41.36109924,0.26550972
29.69504547,0.2749975
-11.7431097,0.28448489
59.75857162,0.2939719
-65.66261292,0.30345866
-1.31778252,0.31294513
-17.44634819,0.32243127
-40.3775177,0.33191708
-24.67573166,0.34140241
-5.19980955,0.35088724
-21.7429409,0.36037144
-24.34726524,0.36985505
34.60228348,0.37933812
17.75922966,0.38882077
15.88579178,0.39830315
58.04174423,0.40778553
49.77371979,0.41726813
29.30450249,0.42675114
64.66621399,0.43623474
35.17393112,0.445719
24.32432365,0.45520389
6.99834967,0.4646894
51.81840897,0.47417527
-45.31269455,0.48366138
12.33398628,0.49314749
-21.20334435,0.50263351
-26.40538025,0.51211935
-42.73751831,0.52160507
5.92671537,0.5310908
-49.43978882,0.54057688
-10.18761349,0.55006343
11.24804688,0.55955094
2.98440981,0.56903958
4.16292429,0.57852972
53.86141205,0.58802134
29.24451637,0.59751457
18.81372452,0.60700917
73.35062408,0.61650491
24.15415192,0.62600142
26.61009979,0.63549829
20.6485672,0.64499509
12.57048512,0.65449142
-20.32806206,0.6639871
0.946064,0.67348194
-21.17891884,0.68297589
-27.64826584,0.692469
-37.74424744,0.70196152
7.90372658,0.71145362
-45.76106262,0.72094572
-5.69750357,0.73043793
0.47353804,0.73993063
-2.06803465,0.74942386
21.91412354,0.75891781
23.71731949,0.76841253
31.99580193,0.77790797
5.33408451,0.78740406
47.88172913,0.79690081
15.09566116,0.80639809
16.0322113,0.81589597
15.47554493,0.82539433
-13.03444195,0.83489335
-15.66056061,0.84439296
-43.69822311,0.85389322
-11.84229755,0.86339414
-49.96022034,0.87289578
0.69141412,0.88239807
-10.49934673,0.89190096
31.98237419,0.90140426
-2.33213115,0.91090798
36.67430115,0.92041188
23.20059776,0.92991585
16.40372849,0.93941993
33.8458252,0.94892383
50.45899582,0.95842779
3.09655285,0.96793163
40.99734116,0.97743559
10.41803932,0.98693967
6.32414198,0.99644399
-42.84419632,1.00594854
11.71699619,1.01545358
-69.22521973,1.02495897
-28.95687103,1.03446472
2.76903033,1.04397058
-31.35276604,1.05347681
26.58661842,1.06298304
-27.82363319,1.07248914
70.79204559,1.08199513
-51.80532074,1.09150076
81.98281097,1.10100615
8.50357723,1.11051106
27.20691299,1.12001562
42.09616852,1.12951982
56.42194366,1.1390239
-0.18764739,1.14852738
42.15460205,1.15803063
-3.39512873,1.16753364
18.59659004,1.17703652
-48.52806854,1.18653893
36.61816025,1.19604099
-51.69931793,1.20554292
-4.00058031,1.21504462
1.89874053,1.22454619
-8.4705143,1.23404789
5.65600634,1.24354982
1.13134968,1.25305212
51.51436615,1.26255512
-24.7118988,1.27205896
99.71868896,1.28156388
-2.77766705,1.29106987
70.68800354,1.30057704
-1.95697117,1.31008518
50.40623093,1.31959426
-27.01204681,1.32910359
8.10588074,1.33861327
-17.03394318,1.3481226
4.58268499,1.35763156
-47.23390198,1.36713958
39.57470322,1.37664652
-58.51993561,1.38615251
-7.05685043,1.39565754
-35.12892532,1.40516186
-9.24067211,1.4146657
-16.040308,1.42416966
13.58024502,1.4336741
21.39794159,1.44317925
-0.90989751,1.45268559
39.12444687,1.46219313
0.79384089,1.47170198
35.38809586,1.4812119
-41.87242508,1.49072254
68.59844208,1.50023341
-69.55631256,1.50974441
58.98841476,1.51925457
-39.94480515,1.52876365
24.90629387,1.53827131
-39.77375412,1.54777718
28.90930176,1.55728126
-28.44419861,1.56678355
29.00444221,1.57628441
0.69168401,1.58578384
48.03314209,1.59528244
-1.94448841,1.60478032
66.25295258,1.61427808
11.73521519,1.6237756
15.21225834,1.63327348
26.68229675,1.6427716
-4.06373644,1.65227044
20.35133934,1.66176951
-8.70876789,1.67126906
26.1007309,1.68076921
-46.97621536,1.69026995
40.7833786,1.69977105
-44.82154465,1.70927274
19.20919418,1.7187748
-28.75566292,1.72827744
12.88822365,1.73778021
-22.4029789,1.74728298
33.27606964,1.75678551
-7.15900755,1.7662878
45.18523407,1.77578914
-14.2083683,1.78528941
55.06826401,1.79478848
-11.74999142,1.80428612
33.60116196,1.81378233
10.70905781,1.82327735
10.8721447,1.83277154
-0.91171932,1.84226513
23.46550369,1.85175884
0.38771012,1.86125302
-14.13144684,1.8707484
25.71322441,1.88024509
-9.49167824,1.88974357
19.0640564,1.89924383
-1.11434615,1.90874577
17.21565247,1.91824901
-11.101964,1.92775309
13.66027069,1.93725753
23.6926918,1.94676197
5.04110861,1.95626545
10.23356342,1.96576786
35.96763611,1.97526884
-13.86971188,1.98476827
8.57057953,1.99426603
14.61213684,2.00376248
-3.34850383,2.01325798
-23.45848656,2.02275252
22.08098793,2.03224707
-20.45612907,2.04174161
-23.59120941,2.05123639
0.61098421,2.06073213
-0.01248283,2.07022834
-58.67668152,2.07972574
48.66996765,2.0892241
-32.06226349,2.09872293
13.91586494,2.10822296
-9.46657753,2.1177237
46.63573837,2.12722468
-20.11153412,2.13672614
26.18244362,2.14622808
34.25823212,2.15573001
-17.25465202,2.16523218
39.23706055,2.17473388
-4.40414667,2.18423557
14.99323463,2.19373655
-35.26664352,2.20323658
26.23109245,2.21273589
-33.3286972,2.22223401
1.97019625,2.23173094
0.38878971,2.24122691
16.01831245,2.25072193
-23.21793938,2.26021671
57.08171082,2.26971126
-12.54929829,2.27920556
72.90198517,2.28870106
-15.81541538,2.29819751
68.70593262,2.30769491
-11.28205395,2.31719446
51.15452576,2.32669544
-5.2585125,2.33619833
32.20956039,2.34570265
-8.3815155,2.35520816
18.52648544,2.36471486
11.07774067,2.37422204
-5.56356621,2.38372898
-6.64923525,2.39323616
1.43188238,2.40274239
-26.00842667,2.41224813
-4.10368156,2.42175293
-14.44830894,2.43125653
2.70803308,2.44075942
-14.13927364,2.45026135
24.63018608,2.45976257
16.1726265,2.46926332
-1.95305765,2.47876382
58.03486252,2.48826408
-20.39762878,2.49776483
62.19130707,2.50726557
-8.89675331,2.51676726
61.77795792,2.52626991
-30.9513588,2.53577304
43.02880478,2.5452776
-23.98937798,2.55478311
-11.33104038,2.56428933
-5.48374319,2.57379699
-25.52267456,2.58330512
-15.29828835,2.59281421
20.06396484,2.60232353
0.43102893,2.61183262
50.4799118,2.62134194
-12.56657124,2.63085055
65.12545013,2.64035845
-23.85544014,2.64986563
49.02211761,2.65937161
2.81686997,2.66887689
1.97984517,2.67838144
21.11576271,2.68788528
-18.99313927,2.69738889
30.35164261,2.70689273
-61.9023819,2.71639657
36.0467186,2.72590113
-62.92982101,2.73540616
8.08712292,2.74491239
-21.15341377,2.75442004
11.6286726,2.76392841
-14.09885693,2.77343798
28.51842117,2.78294897
4.41204119,2.79246044
21.55792427,2.8019731
9.38783455,2.81148648
37.33130264,2.82100034
-2.10318899,2.83051467
31.72468758,2.84002924
35.48404694,2.84954405
6.34627342,2.8590591
20.86097717,2.86857367
4.8792367,2.87808847
15.39774609,2.88760281
-34.42367935,2.8971169
36.49110794,2.90663075
-45.15156174,2.91614413
20.11248016,2.92565751
