v,zct
-20.07847214,0.00245161
14.40377522,0.01194772
-34.32712173,0.02144348
16.30352783,0.03093884
-42.5103302,0.04043373
28.65559769,0.04992818
-51.45559692,0.0594222
13.03869247,0.06891593
-11.08556747,0.07840947
33.97146225,0.08790302
-25.40594482,0.09739668
52.36920547,0.10689066
12.65320969,0.11638503
24.48477745,0.1258799
29.32427216,0.13537522
53.49529266,0.14487103
-20.96043587,0.15436716
50.52248764,0.16386355
0.79343599,0.17335999
-14.91712284,0.18285637
-22.00474167,0.19235249
13.67747688,0.20184828
-45.29191208,0.21134357
8.77516365,0.22083835
10.65595531,0.23033254
-24.07702827,0.23982616
-16.91026115,0.24931915
-2.99142718,0.25881159
1.36393535,0.26830345
-26.66232491,0.27779493
31.56119537,0.28728598
-4.88308287,0.29677683
6.59390593,0.30626747
14.52003384,0.31575817
25.12268448,0.32524902
-11.08165359,0.33474022
27.92902946,0.34423184
7.34618235,0.35372409
1.89928031,0.363217
-21.39483833,0.37271059
11.38529015,0.38220477
-35.69490433,0.3916994
1.02365994,0.40119427
7.3687191,0.41068918
-2.32234716,0.42018375
2.82152557,0.42967787
13.30859184,0.43917122
12.51731491,0.44866374
27.52620316,0.45815527
29.62170029,0.46764597
19.18146324,0.47713587
7.35691071,0.48662522
35.39214325,0.49611425
6.66590166,0.50560331
3.47562623,0.51509261
17.21261597,0.52458251
-16.42066383,0.53407294
1.65603364,0.54356426
-19.13274574,0.55305642
2.6384666,0.56254929
-50.66242981,0.57204276
10.03140926,0.58153671
-37.55234909,0.59103084
13.79083443,0.60052514
-9.49343204,0.61001927
38.66629028,0.61951321
17.27206039,0.62900686
52.85657501,0.63850021
37.69296646,0.64799315
60.49613953,0.65748584
10.7428627,0.66697824
42.7869072,0.67647046
0.65187389,0.68596256
12.19613552,0.69545454
-17.3522892,0.70494652
-0.35559213,0.71443862
-38.84887695,0.72393084
-28.49014854,0.73342323
-17.95436668,0.74291587
-19.66552734,0.75240892
-26.74693871,0.76190239
-14.89310265,0.7713964
12.3270359,0.78089106
3.58372092,0.79038638
45.93157196,0.79988241
20.90098953,0.80937916
53.28409576,0.81887662
12.40092087,0.82837468
62.90896988,0.83787322
-10.07553768,0.84737217
17.89789009,0.85687137
-20.98546791,0.86637068
14.90517998,0.87586987
-36.31540298,0.88536888
4.99104261,0.8948676
-49.60813904,0.90436596
-22.50688934,0.9138639
-54.04102707,0.92336154
-1.26306057,0.93285888
-41.06292725,0.94235623
22.86167145,0.95185357
-13.09422493,0.96135122
31.98493767,0.97084934
13.57552242,0.98034811
34.43231583,0.98984778
24.91911316,0.99934834
9.1539669,1.00884998
41.06447983,1.01835251
0.62825775,1.02785611
25.76585388,1.03736019
-37.99478149,1.04686499
27.56500244,1.05636978
-48.40047455,1.06587446
19.88029861,1.07537901
-38.97121048,1.08488274
14.59364891,1.09438586
-66.84902191,1.10388792
53.69447708,1.11338925
-55.52884674,1.12288964
52.77547073,1.13238955
-19.47153664,1.14188898
52.36313248,1.15138829
-46.71049881,1.16088748
83.88512421,1.17038727
-40.90510559,1.17988741
40.0203743,1.18938839
-7.35812521,1.19889009
