v,zct
24.87532234,0.00479111
-27.32465744,0.01428785
14.37732506,0.02378505
-51.86719513,0.03328285
-22.57901955,0.04278092
-11.75012684,0.0522793
-52.69436646,0.06177763
6.72406483,0.07127596
3.2114625,0.08077401
8.54149818,0.09027192
-3.88148713,0.09976956
70.99798584,0.10926723
-24.2220993,0.11876487
72.04093933,0.12826291
-4.43052959,0.13776132
75.22561646,0.14726043
-48.78211212,0.15676013
99.63063812,0.1662606
-60.65355682,0.17576151
43.00566101,0.18526286
-29.49309349,0.19476412
14.0178194,0.20426524
-54.33994293,0.21376562
3.3967483,0.2232652
-24.43140602,0.2327636
-37.93284225,0.24226093
14.41045475,0.251757
-1.17358899,0.26125222
-5.445755,0.27074668
5.57388973,0.28024083
45.87866974,0.28973484
-23.26422691,0.29922935
74.60457611,0.30872434
29.3983593,0.31822026
32.8584671,0.32771698
23.23980141,0.33721465
64.53126526,0.34671298
-36.89683151,0.35621196
39.69055939,0.36571115
-24.50083733,0.37521046
17.44614601,0.38470942
-48.65013123,0.39420807
57.38528061,0.40370604
-82.0504837,0.41320351
31.11511993,0.4227002
-45.30331421,0.43219635
8.44534683,0.44169188
-20.37077332,0.4511871
23.29992104,0.46068192
23.00060272,0.47017667
10.71351147,0.47967124
55.54126358,0.4891659
18.93214226,0.49866059
25.04873276,0.50815558
-12.40267563,0.5176506
24.14740372,0.52714604
-32.47912216,0.53664172
16.35487556,0.54613775
-0.43939582,0.55563402
10.66047668,0.56513065
-27.2444973,0.5746274
49.48121643,0.58412445
-56.10238266,0.59362131
20.85551262,0.60311824
-57.31841278,0.61261475
43.73142242,0.62211096
-60.79444504,0.63160664
91.47475433,0.64110178
-23.55288315,0.65059632
75.57783508,0.66009045
-3.23015308,0.66958398
56.1043396,0.67907745
-20.50869179,0.68857062
4.93139458,0.69806403
2.08429623,0.7075575
-34.26133347,0.71705145
11.04184437,0.72654581
-3.74390602,0.73604065
7.20158386,0.74553597
-27.93921661,0.7550317
18.55785942,0.76452762
-24.49469757,0.77402377
6.57136965,0.78351974
4.66992998,0.7930156
32.77945328,0.80251104
-24.06346512,0.81200612
90.68624878,0.82150054
-22.90795898,0.83099455
56.82436371,0.84048796
-13.26216888,0.84998101
36.81775284,0.85947365
-31.1077652,0.86896598
22.42241096,0.87845808
-27.54718781,0.88795024
-10.13113689,0.89744228
-15.03979206,0.9069345
3.53021336,0.91642666
3.28986812,0.92591912
6.83310413,0.93541169
44.56433105,0.94490445
10.29442596,0.95439738
46.44323349,0.96389049
32.56663895,0.97338367
30.52964211,0.98287708
8.7531662,0.99237049
25.22646141,1.00186419
-7.89097404,1.01135767
9.8739233,1.02085125
-14.0624876,1.03034461
2.4802382,1.03983796
-30.68672371,1.04933083
2.35648942,1.0588237
-15.11975002,1.06831598
-7.29274225,1.07780802
-11.16046429,1.08729947
-3.09149218,1.09679067
11.88689804,1.10628152
-8.08091545,1.11577225
44.23910141,1.12526274
-6.91596317,1.13475335
36.87530899,1.14424407
35.3802681,1.1537354
26.78647804,1.16322696
45.04893494,1.17271912
3.95375252,1.18221152
36.77929306,1.19170451
-11.60627079,1.20119786
-5.04401016,1.21069121
12.93397141,1.22018445
-32.68532562,1.22967744
6.14141989,1.23916996
9.51266289,1.24866211
-29.07259178,1.25815344
33.20697403,1.26764429
-39.96754074,1.27713442
40.60092926,1.28662431
-52.82337952,1.29611397
70.23376465,1.30560362
-42.12052917,1.31509328
39.97557068,1.32458341
3.31692553,1.3340739
18.52122116,1.34356523
-13.06244373,1.35305667
-2.82807064,1.36254883
-9.81879616,1.37204111
-54.07490158,1.38153374
21.27135849,1.39102638
-26.51280022,1.40051889
3.76522803,1.41001117
-12.68681145,1.41950321
33.34124756,1.42899501
-40.94255447,1.43848658
55.01023483,1.4479779
-5.6752367,1.45746899
30.6636467,1.46696007
-0.45788389,1.47645116
66.56502533,1.48594248
-27.78577995,1.49543381
53.32437897,1.50492513
-24.66770172,1.51441658
47.00556946,1.52390802
-63.88269806,1.5333997
76.22849274,1.54289103
-63.30707169,1.55238247
4.08114481,1.56187379
8.62577438,1.57136512
-22.14279556,1.58085632
